GSE_ID,GSM_ID,Sample_Title,Status,Raw_Characteristics,Parse_Quality,source_name,growth_condition,cell_line,group,genotype,treatment,drug,concentration,time,other_info,Error_Msg,extra_fields_json
GSE294317,GSM8902338,YKK2941_EtOH_2hr_bio_rep1,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902339,YKK2941_EtOH_2hr_bio_rep2,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902340,YKK2941_EtOH_2hr_bio_rep3,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902341,YKK2941_EtOH_4hr_bio_rep1,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902342,YKK2941_EtOH_4hr_bio_rep2,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902343,YKK2941_EtOH_4hr_bio_rep3,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902344,YKK2941_EtOH_8hr_bio_rep1,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902345,YKK2941_EtOH_8hr_bio_rep2,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902346,YKK2941_EtOH_8hr_bio_rep3,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902347,YKK2941_EtOH_20hr_bio_rep1,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902348,YKK2941_EtOH_20hr_bio_rep2,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE294317,GSM8902349,YKK2941_EtOH_20hr_bio_rep3,Success,cell line: S. pastorianus Weihenstephan 34/70|cell type: Yeast cells|genotype: WT|treatment: 7% EtOH,Auto_Parsed,,,S. pastorianus Weihenstephan 34/70,,WT,7% EtOH,7% EtOH,,,,,"{""cell_type"": ""Yeast cells""}"
GSE276802,GSM8506010,"mip6d, memory, time 0, rep 1",Success,cell line: BY4741|genotype: mip6d|memory: Yes|time: 0,Auto_Parsed,,,BY4741,,mip6d,,,,0,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506011,"mip6d, memory, time 15, rep 1",Success,cell line: BY4741|genotype: mip6d|memory: Yes|time: 15,Auto_Parsed,,,BY4741,,mip6d,,,,15,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506012,"mip6d, memory, time 20, rep 1",Success,cell line: BY4741|genotype: mip6d|memory: Yes|time: 20,Auto_Parsed,,,BY4741,,mip6d,,,,20,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506013,"mip6d, no memory, time 0, rep 1",Success,cell line: BY4741|genotype: mip6d|memory: No|time: 0,Auto_Parsed,,,BY4741,,mip6d,,,,0,,,"{""memory"": ""No""}"
GSE276802,GSM8506014,"mip6d, no memory, time 15, rep 1",Success,cell line: BY4741|genotype: mip6d|memory: No|time: 15,Auto_Parsed,,,BY4741,,mip6d,,,,15,,,"{""memory"": ""No""}"
GSE276802,GSM8506015,"mip6d, no memory, time 20, rep 1",Success,cell line: BY4741|genotype: mip6d|memory: No|time: 20,Auto_Parsed,,,BY4741,,mip6d,,,,20,,,"{""memory"": ""No""}"
GSE276802,GSM8506016,"WT, memory, time 0, rep 1",Success,cell line: BY4741|genotype: wt|memory: Yes|time: 0,Auto_Parsed,,,BY4741,,wt,,,,0,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506017,"WT memory, time 15, rep 1",Success,cell line: BY4741|genotype: wt|memory: Yes|time: 15,Auto_Parsed,,,BY4741,,wt,,,,15,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506018,"WT, memory, time 20, rep 1",Success,cell line: BY4741|genotype: wt|memory: Yes|time: 20,Auto_Parsed,,,BY4741,,wt,,,,20,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506019,"WT, no memory, time 0, rep 1",Success,cell line: BY4741|genotype: wt|memory: No|time: 0,Auto_Parsed,,,BY4741,,wt,,,,0,,,"{""memory"": ""No""}"
GSE276802,GSM8506020,"WT, no memory, time 15, rep 1",Success,cell line: BY4741|genotype: wt|memory: No|time: 15,Auto_Parsed,,,BY4741,,wt,,,,15,,,"{""memory"": ""No""}"
GSE276802,GSM8506021,"WT, no memory, time 20, rep 1",Success,cell line: BY4741|genotype: wt|memory: No|time: 20,Auto_Parsed,,,BY4741,,wt,,,,20,,,"{""memory"": ""No""}"
GSE276802,GSM8506022,"mip6d, memory, time 0, rep 2",Success,cell line: BY4741|genotype: mip6d|memory: Yes|time: 20,Auto_Parsed,,,BY4741,,mip6d,,,,20,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506023,"mip6d, memory, time 15, rep 2",Success,cell line: BY4741|genotype: mip6d|memory: Yes|time: 15,Auto_Parsed,,,BY4741,,mip6d,,,,15,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506024,"mip6d, memory, time 20, rep 2",Success,cell line: BY4741|genotype: mip6d|memory: Yes|time: 20,Auto_Parsed,,,BY4741,,mip6d,,,,20,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506025,"mip6d, no memory, time 0, rep 2",Success,cell line: BY4741|genotype: mip6d|memory: No|time: 0,Auto_Parsed,,,BY4741,,mip6d,,,,0,,,"{""memory"": ""No""}"
GSE276802,GSM8506026,"mip6d, no memory, time 15, rep 2",Success,cell line: BY4741|genotype: mip6d|memory: No|time: 15,Auto_Parsed,,,BY4741,,mip6d,,,,15,,,"{""memory"": ""No""}"
GSE276802,GSM8506027,"mip6d, no memory, time 20, rep 2",Success,cell line: BY4741|genotype: mip6d|memory: No|time: 20,Auto_Parsed,,,BY4741,,mip6d,,,,20,,,"{""memory"": ""No""}"
GSE276802,GSM8506028,"WT, memory, time 0, rep 2",Success,cell line: BY4741|genotype: wt|memory: Yes|time: 0,Auto_Parsed,,,BY4741,,wt,,,,0,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506029,"WT memory, time 15, rep 2",Success,cell line: BY4741|genotype: wt|memory: Yes|time: 15,Auto_Parsed,,,BY4741,,wt,,,,15,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506030,"WT, memory, time 20, rep 2",Success,cell line: BY4741|genotype: wt|memory: Yes|time: 20,Auto_Parsed,,,BY4741,,wt,,,,20,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506031,"WT, no memory, time 0, rep 2",Success,cell line: BY4741|genotype: wt|memory: No|time: 0,Auto_Parsed,,,BY4741,,wt,,,,0,,,"{""memory"": ""No""}"
GSE276802,GSM8506032,"WT, no memory, time 15, rep 2",Success,cell line: BY4741|genotype: wt|memory: No|time: 15,Auto_Parsed,,,BY4741,,wt,,,,15,,,"{""memory"": ""No""}"
GSE276802,GSM8506033,"WT, no memory, time 20, rep 2",Success,cell line: BY4741|genotype: wt|memory: No|time: 20,Auto_Parsed,,,BY4741,,wt,,,,20,,,"{""memory"": ""No""}"
GSE276802,GSM8506034,"mip6d, memory, time 0, rep 3",Success,cell line: BY4741|genotype: mip6d|memory: Yes|time: 0,Auto_Parsed,,,BY4741,,mip6d,,,,0,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506035,"mip6d, memory, time 15, rep 3",Success,cell line: BY4741|genotype: mip6d|memory: Yes|time: 15,Auto_Parsed,,,BY4741,,mip6d,,,,15,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506036,"mip6d, memory, time 20, rep 3",Success,cell line: BY4741|genotype: mip6d|memory: Yes|time: 20,Auto_Parsed,,,BY4741,,mip6d,,,,20,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506037,"mip6d, no memory, time 0, rep 3",Success,cell line: BY4741|genotype: mip6d|memory: No|time: 0,Auto_Parsed,,,BY4741,,mip6d,,,,0,,,"{""memory"": ""No""}"
GSE276802,GSM8506038,"mip6d, no memory, time 15, rep 3",Success,cell line: BY4741|genotype: mip6d|memory: No|time: 15,Auto_Parsed,,,BY4741,,mip6d,,,,15,,,"{""memory"": ""No""}"
GSE276802,GSM8506039,"mip6d, no memory, time 20, rep 3",Success,cell line: BY4741|genotype: mip6d|memory: No|time: 20,Auto_Parsed,,,BY4741,,mip6d,,,,20,,,"{""memory"": ""No""}"
GSE276802,GSM8506040,"WT, memory, time 0, rep 3",Success,cell line: BY4741|genotype: wt|memory: Yes|time: 0,Auto_Parsed,,,BY4741,,wt,,,,0,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506041,"WT memory, time 15, rep 3",Success,cell line: BY4741|genotype: wt|memory: Yes|time: 15,Auto_Parsed,,,BY4741,,wt,,,,15,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506042,"WT, memory, time 20, rep 3",Success,cell line: BY4741|genotype: wt|memory: Yes|time: 20,Auto_Parsed,,,BY4741,,wt,,,,20,,,"{""memory"": ""Yes""}"
GSE276802,GSM8506043,"WT, no memory, time 0, rep 3",Success,cell line: BY4741|genotype: wt|memory: No|time: 0,Auto_Parsed,,,BY4741,,wt,,,,0,,,"{""memory"": ""No""}"
GSE276802,GSM8506044,"WT, no memory, time 15, rep 3",Success,cell line: BY4741|genotype: wt|memory: No|time: 15,Auto_Parsed,,,BY4741,,wt,,,,15,,,"{""memory"": ""No""}"
GSE276802,GSM8506045,"WT, no memory, time 20, rep 3",Success,cell line: BY4741|genotype: wt|memory: No|time: 20,Auto_Parsed,,,BY4741,,wt,,,,20,,,"{""memory"": ""No""}"
GSE230203,GSM7192191,BY-CSM_RNAseq_rep1,Success,cell type: yeast|genotype: BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),Auto_Parsed,,,,,BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),,,,,,,"{""cell_type"": ""yeast""}"
GSE230203,GSM7192192,BY-CSM_RNAseq_rep2,Success,cell type: yeast|genotype: BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),Auto_Parsed,,,,,BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),,,,,,,"{""cell_type"": ""yeast""}"
GSE230203,GSM7192193,BY-CSM_RNAseq_rep3,Success,cell type: yeast|genotype: BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),Auto_Parsed,,,,,BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),,,,,,,"{""cell_type"": ""yeast""}"
GSE230203,GSM7192194,BY-CSM_Riboseq_rep1,Success,cell type: yeast|genotype: BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),Auto_Parsed,,,,,BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),,,,,,,"{""cell_type"": ""yeast""}"
GSE230203,GSM7192195,BY-CSM_Riboseq_rep2,Success,cell type: yeast|genotype: BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),Auto_Parsed,,,,,BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),,,,,,,"{""cell_type"": ""yeast""}"
GSE230203,GSM7192196,BY-CSM_Riboseq_rep3,Success,cell type: yeast|genotype: BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),Auto_Parsed,,,,,BY4741(MATa his3delta1 leu2delta0 met15delta0 ura3delta0),,,,,,,"{""cell_type"": ""yeast""}"
GSE277766,GSM8529166,"A1, WT",Success,strain name: A1|cell type: S. cerevisiae haploid strain|genotype: WT,Auto_Parsed,,,,,WT,,,,,,,"{""strain_name"": ""A1"", ""cell_type"": ""S. cerevisiae haploid strain""}"
GSE277766,GSM8529167,"A2B, WT",Success,strain name: A2B|cell type: S. cerevisiae haploid strain|genotype: WT,Auto_Parsed,,,,,WT,,,,,,,"{""strain_name"": ""A2B"", ""cell_type"": ""S. cerevisiae haploid strain""}"
GSE277766,GSM8529168,"A3B, WT",Success,strain name: A3B|cell type: S. cerevisiae haploid strain|genotype: WT,Auto_Parsed,,,,,WT,,,,,,,"{""strain_name"": ""A3B"", ""cell_type"": ""S. cerevisiae haploid strain""}"
GSE277766,GSM8529169,"B1, mgm1",Success,strain name: B1|cell type: mutant isogenic to JKM139|genotype: mgm1,Auto_Parsed,,,,,mgm1,,,,,,,"{""strain_name"": ""B1"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529170,"B2, mgm1",Success,strain name: B2|cell type: mutant isogenic to JKM139|genotype: mgm1,Auto_Parsed,,,,,mgm1,,,,,,,"{""strain_name"": ""B2"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529171,"B3, mgm1",Success,strain name: B3|cell type: mutant isogenic to JKM139|genotype: mgm1,Auto_Parsed,,,,,mgm1,,,,,,,"{""strain_name"": ""B3"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529172,"C1B, fzo1",Success,strain name: C1B|cell type: mutant isogenic to JKM139|genotype: fzo1,Auto_Parsed,,,,,fzo1,,,,,,,"{""strain_name"": ""C1B"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529173,"C2, fzo1",Success,strain name: C2|cell type: mutant isogenic to JKM139|genotype: fzo1,Auto_Parsed,,,,,fzo1,,,,,,,"{""strain_name"": ""C2"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529175,"D1, ugo1",Success,strain name: D1|cell type: mutant isogenic to JKM139|genotype: ugo1,Auto_Parsed,,,,,ugo1,,,,,,,"{""strain_name"": ""D1"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529176,"D2, ugo1",Success,strain name: D2|cell type: mutant isogenic to JKM139|genotype: ugo1,Auto_Parsed,,,,,ugo1,,,,,,,"{""strain_name"": ""D2"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529177,"D3, ugo1",Success,strain name: D3|cell type: mutant isogenic to JKM139|genotype: ugo1,Auto_Parsed,,,,,ugo1,,,,,,,"{""strain_name"": ""D3"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529178,"E2, pif1-m2",Success,strain name: E2|cell type: mutant isogenic to JKM139|genotype: pif1-m2,Auto_Parsed,,,,,pif1-m2,,,,,,,"{""strain_name"": ""E2"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529179,"E3, pif1-m2",Success,strain name: E3|cell type: mutant isogenic to JKM139|genotype: pif1-m2,Auto_Parsed,,,,,pif1-m2,,,,,,,"{""strain_name"": ""E3"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529180,"E3B, pif1-m2",Success,strain name: E3B|cell type: mutant isogenic to JKM139|genotype: pif1-m2,Auto_Parsed,,,,,pif1-m2,,,,,,,"{""strain_name"": ""E3B"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529181,"F1, pif1-m2 dna2",Success,strain name: F1|cell type: mutant isogenic to JKM139|genotype: pif1-m2 dna2,Auto_Parsed,,,,,pif1-m2 dna2,,,,,,,"{""strain_name"": ""F1"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE277766,GSM8529182,"G1B, pif1-m2 dna2",Success,strain name: G1B|cell type: mutant isogenic to JKM139|genotype: pif1-m2 dna2,Auto_Parsed,,,,,pif1-m2 dna2,,,,,,,"{""strain_name"": ""G1B"", ""cell_type"": ""mutant isogenic to JKM139""}"
GSE266380,GSM8246019,"Pipetting speed 290, Biological replicates 1, Technical replicates 1",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246020,"Pipetting speed 210, Biological replicates 1, Technical replicates 1",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246021,"Pipetting speed 130, Biological replicates 1, Technical replicates 1",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246022,"Pipetting speed 50, Biological replicates 1, Technical replicates 1",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246023,"Pipetting speed 290, Biological replicates 2, Technical replicates 1",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246024,"Pipetting speed 210, Biological replicates 2, Technical replicates 1",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246025,"Pipetting speed 130, Biological replicates 2, Technical replicates 1",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246026,"Pipetting speed 50, Biological replicates 2, Technical replicates 1",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246027,"Pipetting speed 290, Biological replicates 1, Technical replicates 2",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246028,"Pipetting speed 210, Biological replicates 1, Technical replicates 2",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246029,"Pipetting speed 130, Biological replicates 1, Technical replicates 2",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246030,"Pipetting speed 50, Biological replicates 1, Technical replicates 2",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246031,"Pipetting speed 290, Biological replicates 2, Technical replicates 2",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246032,"Pipetting speed 210, Biological replicates 2, Technical replicates 2",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246033,"Pipetting speed 130, Biological replicates 2, Technical replicates 2",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246034,"Pipetting speed 50, Biological replicates 2, Technical replicates 2",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246035,"Pipetting speed 290, Biological replicates 1, Technical replicates 3",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246036,"Pipetting speed 210, Biological replicates 1, Technical replicates 3",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246037,"Pipetting speed 130, Biological replicates 1, Technical replicates 3",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246038,"Pipetting speed 50, Biological replicates 1, Technical replicates 3",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246039,"Pipetting speed 290, Biological replicates 2, Technical replicates 3",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246040,"Pipetting speed 210, Biological replicates 2, Technical replicates 3",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246041,"Pipetting speed 130, Biological replicates 2, Technical replicates 3",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE266380,GSM8246042,"Pipetting speed 50, Biological replicates 2, Technical replicates 3",Success,cell line: W303|genotype: WT,Auto_Parsed,,,W303,,WT,,,,,,,
GSE222311,GSM6919617,8EtOH1,Success,cell type: yeast|genotype: MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0|condition: EtOH 3 hours,Auto_Parsed,,,,,MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0,,,,,,,"{""cell_type"": ""yeast"", ""condition"": ""EtOH 3 hours""}"
GSE222311,GSM6919618,8EtOH2,Success,cell type: yeast|genotype: MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0|condition: EtOH 3 hours,Auto_Parsed,,,,,MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0,,,,,,,"{""cell_type"": ""yeast"", ""condition"": ""EtOH 3 hours""}"
GSE222311,GSM6919619,8EtOH3,Success,cell type: yeast|genotype: MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0|condition: EtOH 3 hours,Auto_Parsed,,,,,MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0,,,,,,,"{""cell_type"": ""yeast"", ""condition"": ""EtOH 3 hours""}"
GSE222311,GSM6919620,8E21,Success,cell type: yeast|genotype: MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0|condition: Estradiol 3 hours,Auto_Parsed,,,,,MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0,,,,,,,"{""cell_type"": ""yeast"", ""condition"": ""Estradiol 3 hours""}"
GSE222311,GSM6919621,8E22,Success,cell type: yeast|genotype: MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0|condition: Estradiol 3 hours,Auto_Parsed,,,,,MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0,,,,,,,"{""cell_type"": ""yeast"", ""condition"": ""Estradiol 3 hours""}"
GSE222311,GSM6919622,8E23,Success,cell type: yeast|genotype: MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0|condition: Estradiol 3 hours,Auto_Parsed,,,,,MATa lox-CEN4-lox:KanMX GDP-creEBD78:LEU2 his3-delta-1 leu2-delta-0 ura3-delta-0 met15-delta-0,,,,,,,"{""cell_type"": ""yeast"", ""condition"": ""Estradiol 3 hours""}"
GSE222311,GSM6919623,S10DEtOH1,Success,cell type: yeast|genotype: MATa trp1::TetO:TRP1 lys4::LacO:hphNT1 his3::LacR-GFP:HIS3 TetR-mRFP loxCEN4lox:KanMX GDP-creEDB78:LEU2 hht2-hhf2::[HHT-S10D-HHFS]-URA3 bar1-delta- Ade1; leu2-x|condition: EtOH 3 hours,Auto_Parsed,,,,,MATa trp1::TetO:TRP1 lys4::LacO:hphNT1 his3::LacR-GFP:HIS3 TetR-mRFP loxCEN4lox:KanMX GDP-creEDB78:LEU2 hht2-hhf2::[HHT-S10D-HHFS]-URA3 bar1-delta- Ade1; leu2-x,,,,,,,"{""cell_type"": ""yeast"", ""condition"": ""EtOH 3 hours""}"
GSE222311,GSM6919624,S10DEtOH2,Success,cell type: yeast|genotype: MATa trp1::TetO:TRP1 lys4::LacO:hphNT1 his3::LacR-GFP:HIS3 TetR-mRFP loxCEN4lox:KanMX GDP-creEDB78:LEU2 hht2-hhf2::[HHT-S10D-HHFS]-URA3 bar1-delta- Ade1; leu2-x|condition: EtOH 3 hours,Auto_Parsed,,,,,MATa trp1::TetO:TRP1 lys4::LacO:hphNT1 his3::LacR-GFP:HIS3 TetR-mRFP loxCEN4lox:KanMX GDP-creEDB78:LEU2 hht2-hhf2::[HHT-S10D-HHFS]-URA3 bar1-delta- Ade1; leu2-x,,,,,,,"{""cell_type"": ""yeast"", ""condition"": ""EtOH 3 hours""}"
GSE222311,GSM6919625,S10DEtOH3,Success,cell type: yeast|genotype: MATa trp1::TetO:TRP1 lys4::LacO:hphNT1 his3::LacR-GFP:HIS3 TetR-mRFP loxCEN4lox:KanMX GDP-creEDB78:LEU2 hht2-hhf2::[HHT-S10D-HHFS]-URA3 bar1-delta- Ade1; leu2-x|condition: EtOH 3 hours,Auto_Parsed,,,,,MATa trp1::TetO:TRP1 lys4::LacO:hphNT1 his3::LacR-GFP:HIS3 TetR-mRFP loxCEN4lox:KanMX GDP-creEDB78:LEU2 hht2-hhf2::[HHT-S10D-HHFS]-URA3 bar1-delta- Ade1; leu2-x,,,,,,,"{""cell_type"": ""yeast"", ""condition"": ""EtOH 3 hours""}"
